date,AUD Sovereign,USD Sovereign,GBP Sovereign,EUR Sovereign,NZD Sovereign,CAD Sovereign,IG Credit,Corporate Credit,CLO AAA,ABS,RMBS,CMBS,Cash,High Yield,CLO BBB,Private Credit,Infra Debt,Infra Equity,Listed Equities,Unlisted Property,Gold
2000-11-30,-0.00582877269908344,0.015471231317593443,-0.005099955384369343,0.005992726956098113,0.008301668600955832,-0.003055467355931854,0.0040872275350618825,-0.003238683586973043,0.006180245704712096,0.010489677082773898,-0.008307704854493019,0.006168146440114533,0.002189333613678332,0.02704777370274643,0.01452314523893242,-0.0013152757290736507,0.004630879236142733,-0.021083452734790942,-0.0010461880863650908,0.009287221899839066,0.04986132570803438
2000-12-31,0.014306495522225312,0.014254781000025026,-0.01203925310828965,-0.009610215578166222,0.0030759180709973516,0.008470420810898651,0.010585111196631919,0.010731713881855117,0.001184938296643765,0.01711526577061765,0.003656604830102195,0.015121318058656361,0.00483715135642425,0.03591895216293601,0.0071281795020907215,0.042537795548739946,0.019636802030732755,0.03851520058776166,0.04506447635749089,0.027154668398748773,0.0484438398157672
2001-01-31,-0.0027847338552736646,0.0043808786477042005,0.008318342571727443,0.026829523025334836,0.013957366815946125,0.02364668779943428,-0.0034105722134317876,0.026090031607928707,0.002980712738220358,0.0064487342824284515,0.008275194051224562,0.00017388505966596263,0.0013493860487289494,-0.004240242440648284,0.03558819381127394,-0.006839264660248485,-0.0011492144662267638,0.008000744751338074,-0.00509288527280998,0.02442355111444947,0.012193289733254469
2001-02-28,0.01008426382384077,0.006976714214790699,0.023850418241371546,0.008690796477047227,0.013138427053516626,-0.004884600145198571,0.0057817657000392274,-0.002830576897522045,-0.0005583397318510101,0.01500196200012256,0.008958384691031067,0.019829889320810538,0.00240925091595464,-0.009375429266984335,-0.012035412098832902,0.024678335631154173,0.0224636314466544,-0.016413486709998107,0.0070235345371705265,-0.011981656337551279,0.08290515811973263
2001-03-31,0.025471263812709657,0.004172327720710691,0.004188305759417424,0.02927063940402804,0.014554218038901974,0.006008978383419449,0.000574250267588393,-0.009927372222907287,0.0027261533047849345,0.0024156497651274802,0.005295322066918052,0.009581019646634738,0.00038123346059860735,0.03586935774427951,0.019589985090243962,0.007109214322899328,0.03044528731021187,0.005230339944070865,0.02205370422275806,0.03000329426036936,0.07331356138581822
2001-04-30,0.0032269372715439206,0.0050756756598881285,-0.011974470808669499,-0.014348691287045296,-0.012479606439324699,0.0001670826964874474,0.015621417607017216,0.015344540171820856,0.013147714878267776,0.006106306698342961,0.006403125466177531,0.021009726675389192,0.006348127440743787,0.013487423574848167,0.029006908132707985,0.03726372963327371,0.010947076543845078,0.03730163906569854,0.03220803127596412,0.018481237752824002,-0.05041541543620623
2001-05-31,0.018404812094050375,0.029123762000555015,0.03179078653716035,0.026941326647579027,0.0002675013253858982,0.01707004438720838,-0.0034931369921942053,0.008009651704990418,0.008990954563914591,-0.0003977840268721191,0.01886512562439542,0.012345323992950548,0.005496273033039081,0.02456325563023697,0.031318929995707026,0.015095516594525628,0.016462012291995492,0.04910544500137162,0.02935855058234435,0.005904724375396398,0.015177657897906881
2001-06-30,0.03263203836853193,0.014646974982274276,0.047130089707036214,-0.0034590678254335914,0.016425892796451243,0.008024827360332887,0.01122381083505798,0.011248351440137194,0.00556296675631565,0.011653495251159492,0.004174132349861697,0.012467332506193455,0.004276670269224743,0.03625571014486246,0.018554549727504466,0.0022546129993089694,0.03257090122023513,0.020438856527591035,0.011094115263750133,0.01904261706377852,-0.05589318334430423
2001-07-31,0.025692725397996732,0.03777345525549837,0.027264858980782857,0.010067489762071155,0.0059475718539948865,0.019294520728064316,0.005416160174612973,0.029238294546296142,0.005012138854938187,0.006370525653282321,0.01319592135324594,0.015525888098822709,0.004210811015116086,0.017589153968846697,0.019646766213957365,0.008390193696028158,0.024778043339309427,-0.009445615674043348,0.001880416846485647,-0.022055093346224068,-0.05648929030687564
2001-08-31,0.008499559253033032,0.013116253517865844,0.028280287838822582,0.021156836489250694,0.012016636614938694,0.028293823741282264,-0.0008239369707609282,-0.015125533927810905,0.00013108910918397786,0.010270799312511318,-0.000760474964541495,-0.007377300915298285,0.003001126574780741,-0.050930606274218214,-0.01804498085006717,-0.013955924196603225,-0.027277578935068575,-0.06266599708559255,-0.06839746460917982,-0.03418645695053493,-0.014071034073890336
2001-09-30,0.028994778214709756,0.028166434958918404,0.035822314666076265,0.033008517620421264,0.017847065888715218,0.01741908550989357,0.04059382248666162,0.04133116426136474,0.005564920722580242,0.012524387563181602,0.006351820505769722,0.01842003533403538,0.003161781147240146,0.05237255663349804,0.030323270509353514,0.03151553442257875,0.0362269179336476,0.09060217531944695,0.022265758974002844,0.024030874523928235,0.04277776446822259
2001-10-31,-0.004167552536101937,-0.009665673670801525,-0.024815162484783878,-0.00667074243684636,0.002809186466827121,0.006677022442628836,0.004335284582476264,0.006650356838160206,0.006371602833876635,0.007296924774860715,0.012283711448177402,-0.005463024711532127,0.0044886079699279725,0.042373849043813396,0.019124701805566385,0.030796093067965366,0.021991233273783585,0.06651626315063153,0.04836631466118833,0.0035456895937598246,0.03736487439582619
2001-11-30,0.028140585368662353,0.02858377420100322,0.02508568010968327,0.03288413811419165,0.010411983177710221,0.017285276732394675,0.015478152156504558,0.03188503514737075,0.003978734507464079,-0.0026847184382305777,-0.003813622317607835,0.021899531093551194,0.0025017125545341973,0.03472644171862376,0.035467395893045754,0.0009565827334833939,0.02317551659533376,0.02704235780592246,-0.017034321077479632,0.027108203575468386,0.020111109003138755
2001-12-31,0.015887436903217186,0.005611399002995232,-0.005750355547244889,-0.006430176525439445,0.01717205679159768,0.004673056927036657,-0.002644075295060659,0.02415472696241244,-0.00080672658077753,0.011216495940481817,-0.0003471176437122199,-0.003675698811681574,0.005397068222990121,0.04349736754792802,-9.728744462572832e-05,0.016649044104690414,0.020089259144346436,0.02621010962782842,0.02345198083353435,-0.0010692251502299396,-0.05934762739074511
2002-01-31,-0.0012822044278859935,2.5025616292785168e-05,0.024335358800811096,0.005617175592570375,-0.01941838296191208,0.0027014895542514243,0.03601416219122931,0.01292959940416856,0.007627469107677245,0.007430236643084313,0.010619002096981571,-0.0013933368494786491,0.002538377521320077,0.03781990463950271,0.0392761651620451,0.03297255626192123,0.024773875184843343,0.02278372600240679,0.027216997575283314,0.036124838434746266,0.07992132908903478
2002-02-28,0.0010712383646848994,0.02227132057196729,0.006242844793312318,0.012132559734112132,0.015549794069137535,0.01837287554122529,0.01647375475357219,0.0023645536266674256,0.007711448306957438,0.0035346663734435713,0.0034962100138690093,0.00014676241624014472,0.0019792845170161517,0.019192190025680324,0.011853627933754125,0.0012960034067263527,0.009014622509185178,-0.005037132002849599,-0.00037292875837290204,0.011282927565798854,0.06759157856696058
2002-03-31,0.02902619874199331,0.04049123996989226,0.028545731456286617,0.03913860353412968,0.045422643904687865,0.02837371316362892,0.03810577849775332,0.008195212071622784,0.0022402406900090253,-0.003118526721687858,0.013657240594216557,0.007557508471654316,0.006163593576178258,0.04411686698055445,0.0037094529643291506,-0.0062046336701452294,0.011476384972962914,-0.004621066987759416,0.010274286170701351,-0.005014404944961601,0.0023519257592370065
2002-04-30,0.010600745376067172,-0.021389724098117836,0.011178599681366738,-0.009590533030629313,0.009825779868723067,0.012638250310536758,-0.00016176333384886749,0.015291041585859304,0.002797915257833409,0.008450577234017289,0.003920422445123347,0.010674714990382845,0.003284818033843849,0.00804323319345458,-0.00296742979327202,-0.0008486125313705616,0.0062767746378441175,0.0070313903973650066,0.012464168942828934,-3.743655790971762e-05,-0.048008960757575256
2002-05-31,-0.003669256720558304,0.007532536321326855,0.010250696319698964,0.025138887258001816,0.005965981333482468,0.0058237712895174,0.0004929247032299387,0.03234295648517577,0.005606765549537391,0.013026814635004257,0.005582022179848347,0.007096067082857977,0.004343223357395152,0.0658502981434354,0.027056780247631963,0.03353602023081372,0.02035346564066814,0.02357384973739051,0.03836066850701021,0.0066315520366860845,0.03394611193018419
2002-06-30,0.010721773154335645,-0.011879024500988728,-0.001744485120285228,0.011100535792074701,0.011932488555033554,-0.005867510104161642,0.004283337635863086,-0.02793819766311065,-0.00042382654277487667,-0.0039832825242678265,0.009051816463263477,-0.0007111442383149922,0.002678721544907124,0.015156579982851363,-0.027005967956186858,-0.002276529059220731,-0.0030082610289931776,-0.04744495876878424,-0.04272324649804205,-0.02208736774147428,0.031165578861267064
2002-07-31,-0.00195997386775557,0.03486742307142463,0.025991362228678837,0.01685370720528775,0.034024453298167015,0.010703247878060214,0.02593864382525962,0.04109442058451844,0.010346645216624387,0.012355407433843479,0.011820805665581385,0.014751351118662695,-1.7812270247841763e-05,0.057454450468572886,0.004450474739716619,0.018915722941948904,0.027125997470170166,0.05685891804542155,0.04316658990793353,0.024678609565251135,0.0476443154977278
2002-08-31,0.005525730164996528,0.041012685190114605,-0.005144095742564166,-0.0011994132095345849,-0.0021561952803614186,-0.0010835870129374731,0.006153066698633086,-0.009763605148376375,0.0017938121149701,0.004594239324304447,0.0029829204411976314,0.02276280230556017,0.004430130619868109,0.039135486645236396,0.009590125515590795,-0.012155183301517707,0.004948589760652043,0.0013689024196581823,-0.038960194904903676,0.030792493113945486,-0.056034865961031084
2002-09-30,0.010066082043464581,0.010400757971772489,0.0166499246908979,-0.003754843101551167,0.01353611882647282,0.016774528934698496,0.017604027631926353,-0.0029113548905846586,0.0023772663609415326,0.0107537896866719,0.003420023295113518,0.015400431390654076,0.0013694801154486708,0.01651428325027787,-0.01729719346458502,0.01377494659057452,0.020009002742451095,-0.06649828192526605,-0.0542359734281111,0.017120617389623543,0.061765669579458775
2002-10-31,0.009960076123332766,0.015712891089298048,0.028210192446866157,-0.0016555621632467162,0.009728886555886856,0.0055018214788602115,0.0061277762018884475,0.0028838527217047586,-0.0025784342878011545,0.00802868214625093,0.004585752865043202,0.03208393561448772,0.00540461374521708,0.02094018476309639,0.03557595130700922,0.009957284669433897,0.010464892211257147,0.0521422242512274,0.053874686779551026,0.02692384013624658,0.09926000697660106
2002-11-30,2.8044746417286125e-05,-0.007257836716676241,0.020901826682779286,0.000940245494070864,0.0036633527227060494,-0.014976145697786606,0.011303567957367288,0.02944286436721026,0.0064546231331191846,0.014175133721069058,0.008666268573642704,0.0031682324262857038,0.0005529849338305392,0.028968763544203052,0.012093151792071091,0.012199807914899538,-0.01563629037359352,0.041314537651417044,0.015021263273568312,0.03580831515081881,-0.058248913769935136
2002-12-31,0.00021302443858396474,0.018981036532167716,0.027246660795437604,0.010242555659156181,0.013013029695910911,0.015733641420481632,0.011726991110926833,0.0053856396906865785,2.8087981904443594e-05,0.004237561412131902,0.010134997536146178,0.015599032167206836,0.00046046597134827066,0.0019224954809326312,0.005023403237855302,-0.012340281521379538,0.010187706870111675,-0.037569938707764206,-0.0747269357928529,0.005390094186821184,0.07334301286054805
2003-01-31,0.012166419976060208,0.014552258273096138,0.011491540240624699,-0.007134215471380363,0.012323911661527654,0.01188632955306182,0.0069212234547960366,0.004862253963887963,-0.0008314893386455616,0.00018295896851397084,0.00357460941171677,-0.00188516572743263,0.0039247630924174465,0.01045999367408357,0.005504946724670619,-0.016650514883917538,0.005729703403754825,0.006384364165510937,-0.006732729382165598,0.0033709704243142027,0.03726389019362874
2003-02-28,-0.003445498447844239,0.012818511303715951,0.012379262973181896,-0.0097171474841591,-0.004446613885698298,-0.02092540434516995,0.0008559178675931053,0.005603896553384361,0.00842357302205865,0.0030556947507570024,0.0012231924836501379,0.014025627763535158,0.00390896162888908,0.02847110501834181,0.024033953828739296,0.024220914107576184,0.006803449192959879,0.0037417447409140614,0.05131467261067002,0.03638483338208021,-0.012789705537474416
2003-03-31,0.004206629243062355,0.0007959209265310449,0.028694564274127487,0.030129580474066026,0.010384558410210843,0.029354930277004778,0.02109051951356626,0.033168024253257586,0.006325381471874701,-0.0059016539711707755,0.009396096284069053,0.01855586258787225,0.003715755278018475,0.0601512942162909,0.012018704537321574,0.02266136521189506,0.0003412624357010171,0.06415521448132736,0.052670719194718274,0.046508876709901344,0.07035036964889958
2003-04-30,-0.007101632040929768,0.026374313855171038,0.031554061364957774,0.0030475466557984905,0.00020070604872486544,0.007290740523607064,-0.007008513344558633,-0.02422655740128836,0.0006219523402779537,0.0011447616001959478,-0.0017134198896476176,-0.004398903458833309,0.0013912789817003698,0.011804676573992277,0.0031046858064770564,0.018778533186191212,0.0027198524166219457,-0.027550633134207112,-0.028017558945310383,-0.0028906542690296678,-0.055420040150089805
2003-05-31,-0.007111712734983105,-0.0056310492463521895,0.02078484299249773,-0.002251052663250649,-0.0013070253134489247,0.003822919380878035,0.01882535822760572,0.011108487984429526,0.009185606299562,0.012257145203412726,0.005923485451113022,0.004151071949844773,0.004865992307712447,0.004204350339601501,0.015232215409541536,0.0412769499578196,-0.0012884970690353803,-0.005691708430331259,0.043045091940479806,0.0195535580617717,-0.020589062924395437
2003-06-30,0.009023024536355393,0.009203191671042853,0.004935386952946444,0.0208300893902188,0.0040061882260114074,0.01685605867557924,0.021819553971563464,0.03974167395446294,0.006478522307616098,0.0070117920163631775,0.004261465005379144,0.0014316083995406879,0.000929244979519757,0.032221841103164436,0.02839983120729022,0.016419486271888665,0.019893708290769495,0.023753131433829358,0.008694119657071614,0.028487776063601106,0.06737251759514853
2003-07-31,0.006446614038497778,0.03284238921318563,0.0263924560961686,0.024006632095852652,0.013083157651127093,0.017658622733766293,0.018043121768789343,0.000569666134438541,0.0014109769853071523,0.001157170180571689,0.002878069209810572,-0.0034855608924534206,0.00290707353407168,0.016630140818278762,0.016972555327257027,0.011825197524010504,0.009766878167840417,0.045505878750194254,-0.0025957079564257724,-0.015379628847245957,0.02371996109163061
2003-08-31,0.0058985433676341514,0.014257590036806232,0.008846529086140302,0.005449785970583254,-0.005910648738605473,-0.0012380601237661514,0.015519141510925743,0.011972058037975405,0.010283157354165361,0.010561349684656093,0.009834993809904224,0.009634263438256173,0.0020613233813634884,0.0039760652045335385,0.03633334472952271,0.027328720438175032,0.015701856395276922,0.007651514239309969,0.05255691474186511,0.025243279752484558,0.002549459090640029
2003-09-30,0.005198814937630289,-0.018469149422953822,-0.005695389253798507,-0.01564945293658465,0.01120062310660349,0.017406358179072167,0.005218905045382744,0.009077104173645118,7.978643283438475e-05,-0.009009036540215646,-0.002801949760755128,-0.0055052322039669255,0.0024517152085377233,-0.0036032903001560453,0.012287593287708305,0.0032411702487143536,0.004042857204891442,-0.017843786601373198,-0.03479956423305116,0.016405868373984053,-0.018347203258239807
2003-10-31,0.02953622581447301,0.01403174639985154,0.0296709027598122,0.0038778093199769324,0.015418706748870867,0.008224320119216862,-0.00770910917383255,0.007383865455650812,0.002533840551475833,0.006891439108520027,0.006872638740663524,0.0036841189774389875,0.0051913213768993325,0.006578083909443768,0.00495971116861769,-0.002027398575242913,0.021599158271872497,0.007222608427398192,-0.006614907382500663,-0.0014520487081311007,0.00350534405530565
2003-11-30,0.014515552193709813,-0.007709046212719416,-0.014229590189020749,-0.016967838475784494,-0.013443452511418635,-0.002798237420433765,0.0070062543660554255,-0.001475527736298242,-5.504850710876669e-06,0.0036621918207983637,0.008866067755529953,0.003083029830487098,0.0021376873630899974,-0.013869759125363573,-0.01831839832749311,0.02146465107913489,0.005350957186085416,0.003913742285172015,-0.003919310116086495,-0.0005215739627024759,0.07588479681969257
2003-12-31,0.001856109329484855,0.0047359618280771116,-0.022960896369021058,-0.0011305608014811905,0.01546697371272559,0.013995048447535012,-0.0012858915872449453,0.015902942440577758,0.0017984140798159554,0.007600828218793037,0.007720559473313817,0.013120116539217583,0.0043201687975387955,0.015493310357074776,0.017431516879073933,0.004690962090234945,0.0173818405554376,0.05347401678836862,0.014417624785119794,0.027476345872715528,-0.041752674248377676
2004-01-31,0.0002620748448244163,0.026741944446003276,0.006272872682112116,0.009914264989734434,0.0031904385976118726,0.00017019026711919197,0.01101589645281059,0.012637389109948938,0.0049341760223396295,9.272019590783175e-05,0.009909496225314507,-0.0013728919234622132,0.00471468809507875,0.03333650019141751,0.015945919889765695,0.009977385278841412,0.01843843785800764,-0.01538612523574993,-0.006960297959775508,0.03338608842382724,-0.013962018963341505
2004-02-29,-0.0006633259742213826,-0.029220355334975953,-0.04569372301218958,-0.011141294357485624,-0.0034439338234313116,-0.013057275088783665,-0.012253772005059223,-0.0026821877338238202,0.002145932716798143,0.005165521567767449,-0.00032382460866318095,-0.006116310883297258,6.582156104508732e-05,0.02921799009123531,0.00230180254505571,-0.001827400235875424,-0.00029459359769411914,-0.043948240889754894,-0.01920177492860018,0.0028888629668819546,-0.02442569831775899
2004-03-31,0.0025841548446851876,0.00431945070616919,-0.001355715093021907,0.004160005264093792,0.0002718392472486862,0.0032829684437108244,-0.01374531809986436,-0.0023086709846498405,0.000883975580434797,0.01075627746989214,0.0052347219077356795,0.000604432856062505,0.001266971808764475,0.024959886783496626,0.014972586247129481,0.003287857761260977,-0.005541668882411583,-0.011011059368199827,-0.0360574407610606,-0.01263751834403043,0.04632650371301434
2004-04-30,0.02751822934353993,0.026062125153080436,0.02258942714444385,0.020945907641813376,0.016645176184902893,0.042529027882729276,0.01968067216234947,0.03163718912180872,0.00713267082246206,0.0110261312757623,0.017090524788903206,0.020170687350207578,0.0030368140975400994,0.059400351725466635,0.04287049593050891,0.020029562701012395,0.04195998089464201,0.04881352626133521,0.050096830005726414,0.036463969149802246,0.006198802815803091
2004-05-31,0.005370396544257135,0.01243396663294289,-0.016531796837276173,0.007523019111065957,0.006910730137846524,-0.004333797636769077,0.014635439657342358,0.009829005327409093,0.007144035082537849,0.010395918880815397,0.01183243438904615,0.004010197415483082,0.0023905072305625357,0.0365892591918176,0.01600726788389499,0.020631345936996916,0.01180819298774898,0.021943721275445624,0.025893310963602912,0.010488070423679902,-0.13163270402215754
2004-06-30,0.013192705544869458,0.006210686692181085,0.009484935735229103,-0.01209232388704583,-0.0037423990690339604,0.00026948904906051773,0.02431248727120984,0.030981508336737955,0.005786396344392632,-0.0015680985093518172,0.015438130547392225,0.015905183680561902,0.0037832093470491707,0.0506613355073039,0.032335573036958276,0.035548621173768204,0.0018299015235073673,0.058908402267786486,0.025801611599160015,0.031381570449915464,-0.02929821281475426
2004-07-31,0.016120804976372968,0.026528462998842272,0.021615170121347366,-0.017436741148860933,0.007525765808655544,0.014723717600892416,0.008031882206070793,0.02890974896199423,0.010341921348683877,8.975758066486102e-05,0.008603020194848657,0.024151404495443687,0.00020459181316624664,0.026426428584363202,0.02799080232109861,0.021591919468063405,0.020664849189170824,0.010711309613014856,0.031943120571956904,0.051284654755336695,-0.020508617421059708
2004-08-31,0.00740533799108332,0.005380880519185142,3.0022255859076755e-05,-0.007527934342245491,0.020378159544001368,0.0007043394531065067,-0.0061817424479302776,0.0057276154509484254,0.003061778580436769,0.006696820096069721,0.003925142122182817,0.011498607624925324,0.004451204010715506,0.031121945808336923,-0.00992042213521974,0.0005581020359536797,0.0014076726349629928,0.007830050397410727,0.019004965747238655,0.00937132809958792,0.0002455377713565514
2004-09-30,0.01158793562787192,0.017422859334403823,0.031034834883885667,-0.0047061428074416,-0.015061086052326242,-0.006409158384797069,0.03800799835693141,0.0011164453668983283,0.0059898155062533785,0.01144659694552443,0.009769819615548167,0.01813208863808819,0.004665636257871529,0.059638234137077493,0.02587103529472925,0.04077943332810533,0.024739076698834107,0.07030617147500486,0.08883898372395453,0.04493238737919714,0.06705591160416993
2004-10-31,0.004288000490651832,0.00644061592372557,0.024546262678490353,-0.008901342031257791,0.0017324513455227461,0.004365398621171902,-0.012249773111953823,0.005272029991998161,0.00404260439379833,0.0041709465937073515,-0.011678926398605315,0.020150283426152167,0.00296380427967613,-0.009271743390915046,0.0003570712626009649,-0.01823690104503997,-0.0025933330147117828,0.0076449138947460565,-0.021129823646072098,-0.005395818210475239,-0.04401553771751211
2004-11-30,-0.003929949706935136,0.013166995013545034,-0.027356058562290484,-0.012597273842770911,-0.00018359082381312532,-0.005772648450589999,0.022489138210753514,0.015152480723854906,0.006135296103249291,0.0007453898231734746,-0.0039153477739430325,0.019742679477396295,0.0007466292586246503,0.008694958933968589,0.02383401761366372,0.011174847064207667,0.011313185929119375,0.04479711147730517,0.03429795127417559,0.01596762760034192,-0.031904385497807955
2004-12-31,0.013921266584013424,-0.00910193767996263,0.030100116791186685,-0.0016804294602651535,0.0005329168078839668,0.01678736223543961,0.012636880339501992,-0.0009365939959293124,0.003287546277507095,0.005277896478210418,0.007692264577872575,0.007082215394549559,0.003567551014458021,0.00019212519699376377,-0.0021343527634050275,0.021120670011239767,0.011211840838093047,-0.00976854914676184,-0.0027538865797264796,0.030961914869011863,0.04715982421143241
2005-01-31,0.0142645818310323,0.01971829941436312,0.010823548530622383,-0.009366865601521019,-0.008692088802862836,0.016305259657093105,0.0042538872287870705,-0.0012080683303228729,0.007091931588628085,0.011428310191600845,0.00890588029828357,0.012922156182842977,0.0024522544772202027,0.03734161449425537,0.017926144073772854,0.05990589728442217,0.02270438016120388,0.039150878533877165,0.04766440266467843,0.056209349925697163,-0.0028384466350170304
2005-02-28,0.0045964424073999845,0.008195892749459909,0.018945614301285243,0.009433792447860438,0.029654373360593296,0.020996457109104118,0.025322276059817045,0.008314197087907281,0.011581426392338775,0.018035599570395952,0.006611098689583385,0.02719330597137459,0.004459378717138727,0.01633959942075338,0.011856956298713694,0.034195053074012834,0.008617215216021731,0.07927574301062194,0.013515628384807306,0.018143455026135593,0.0409371763474627
2005-03-31,0.022509846854437847,0.00192824816874099,0.018542694033596888,0.005746781742061165,0.001366206315281481,0.009193955608280725,0.013086466589961324,-0.0008057704101505749,0.0005627909945672555,-0.0011398916985363682,0.006010429318951211,-0.008962610249515902,0.0032282514141399703,-0.01526478329188611,-0.008669782403394433,-0.02880438447575542,-0.008916949348321511,-0.024369079279697937,-0.050587221699281086,-0.01799990137700139,0.02327659055135008
2005-04-30,0.014870959473433086,0.007175881064726145,0.012525981709507628,0.010558015759441765,0.03399302863836525,0.019911591971281936,-0.003778674112033046,-0.005785255122670758,0.002030720115059411,-0.0047376587560357935,0.010647061571067417,0.008939146153237659,0.00489871048964199,0.0004966352746257913,-0.0018256792343661066,0.00819275738274477,0.025603407478073936,0.04562361454895299,0.0010352616500398212,-0.010468968401426013,-0.03820437746383391
2005-05-31,0.02084898427727857,-0.009716878928883569,0.006572459129252186,0.01764165027596703,0.014995396738505355,-0.0006964843473747343,0.03984379797068808,0.017327607056897766,0.008191406561367059,0.012869167319904184,0.00492955454056251,0.012201415401543136,0.0028088748598497693,0.032862547776935536,0.026142340901959542,-0.0032862949868301917,0.03501379561823221,0.024879795162899534,0.0026569907311952464,0.039274797534847465,0.01761923911853754
2005-06-30,0.006632511089122488,0.004031095557262259,-0.0014823548250437741,0.005234379032838431,0.007913577648394229,0.006253593649218819,0.00910747054616418,0.018616128337985434,0.0015352053054130442,0.006866289830117663,0.009514124423403996,0.0013971544321602037,0.005866764189467388,0.03257932753021687,0.02051264689299001,0.011938797264857628,0.021553298143087506,0.06875638142358904,0.02227347493783003,0.023135572947967867,0.062397567412881695
2005-07-31,-0.0042456075453037295,-0.010783780992253227,-0.01435081490386111,-0.015623431124122763,0.004010494244973442,0.00027181084779855265,0.027730701288526893,0.02944050948619729,0.006383122426455523,0.010708512180913976,0.014133655863671395,0.009688645771126169,-0.000674089425059319,0.038433892464865144,0.024027514709055744,0.039359726931447556,0.007675609470027512,0.0027450914370808024,0.03977886711015203,0.02070694442894483,0.020721167585659058
